filename,sample_ID,path,accession,study,biosample_accession,total_reads,total_bp,total_Gbp,min,max,mean,quartile_25,quartile_50,quartile_75,N25,N50,N75,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,ccs_algorithm,polymerase_version,seq_plate_chemistry_version,generator_facility,generator_contact,notes
m84046_230602_213334_s2.hifi_reads.bc1009.bam,HG03041,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc1009.bam,SRR29483240,SRP305758,SAMN33758790,110788,2054888434,2.05,51.0,44858.0,18547,15426,17761,20918,16061,18732,22169,HG03041.HFSS_m84046_230602_213334_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230602_213334_s2.hifi_reads.bc1009.bam,HG03041,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc1009.bam,SRR29483240,SRP305758,SAMN33758790,110788,2054888434,2.05,51.0,44858.0,18547,15426,17761,20918,16061,18732,22169,HG03041.HFSS_m84046_230602_213334_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230602_213334_s2.hifi_reads.bc1009.bam,HG03041,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc1009.bam,SRR29483240,SRP305758,SAMN33758790,110788,2054888434,2.05,51.0,44858.0,18547,15426,17761,20918,16061,18732,22169,HG03041.HFSS_m84046_230602_213334_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230523_001708_s3.hifi_reads.bc1009.bam,HG03041,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230523_001708_s3.hifi_reads.bc1009.bam,SRR29483238,SRP305758,SAMN33758790,2089108,38822969583,38.82,167.0,58882.0,18583,15448,17795,20967,16090,18765,22221,HG03041.HFSS_m84046_230523_001708_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230523_001708_s3.hifi_reads.bc1009.bam,HG03041,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230523_001708_s3.hifi_reads.bc1009.bam,SRR29483238,SRP305758,SAMN33758790,2089108,38822969583,38.82,167.0,58882.0,18583,15448,17795,20967,16090,18765,22221,HG03041.HFSS_m84046_230523_001708_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230523_001708_s3.hifi_reads.bc1009.bam,HG03041,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230523_001708_s3.hifi_reads.bc1009.bam,SRR29483238,SRP305758,SAMN33758790,2089108,38822969583,38.82,167.0,58882.0,18583,15448,17795,20967,16090,18765,22221,HG03041.HFSS_m84046_230523_001708_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230703_225306_s4.hifi_reads.bc2063.bam,HG03239,s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m84046_230703_225306_s4.hifi_reads.bc2063.bam,SRR29483237,SRP305758,SAMN33758794,615696,13194840551,13.19,195.0,60287.0,21430,18634,20721,23619,19102,21406,24603,HG03239.HFSS2_m84046_230703_225306_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230703_225306_s4.hifi_reads.bc2063.bam,HG03239,s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m84046_230703_225306_s4.hifi_reads.bc2063.bam,SRR29483237,SRP305758,SAMN33758794,615696,13194840551,13.19,195.0,60287.0,21430,18634,20721,23619,19102,21406,24603,HG03239.HFSS2_m84046_230703_225306_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_210130_s1.bc2063--bc2063.bam,HG03239,s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m84046_230628_210130_s1.bc2063--bc2063.bam,SRR29483236,SRP305758,SAMN33758794,1991153,42746369705,42.75,74.0,54941.0,21468,18668,20762,23665,19138,21453,24638,HG03239.HFSS2_m84046_230628_210130_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_210130_s1.bc2063--bc2063.bam,HG03239,s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m84046_230628_210130_s1.bc2063--bc2063.bam,SRR29483236,SRP305758,SAMN33758794,1991153,42746369705,42.75,74.0,54941.0,21468,18668,20762,23665,19138,21453,24638,HG03239.HFSS2_m84046_230628_210130_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230501_151821_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2092.bam,SRR29483235,SRP305758,SAMN41021613,2711404,53643124518,53.64,68.0,56423.0,19784,17066,19145,21977,17537,19855,22896,PG19390.HFSS_m84046_230501_151821_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230501_151821_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2092.bam,SRR29483235,SRP305758,SAMN41021613,2711404,53643124518,53.64,68.0,56423.0,19784,17066,19145,21977,17537,19855,22896,PG19390.HFSS_m84046_230501_151821_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230501_151821_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2092.bam,SRR29483235,SRP305758,SAMN41021613,2711404,53643124518,53.64,68.0,56423.0,19784,17066,19145,21977,17537,19855,22896,PG19390.HFSS_m84046_230501_151821_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230501_151821_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2092.bam,SRR29483235,SRP305758,SAMN41021613,2711404,53643124518,53.64,68.0,56423.0,19784,17066,19145,21977,17537,19855,22896,PG19390.HFSS_m84046_230501_151821_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_205453_s3.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2092.bam,SRR29483234,SRP305758,SAMN41021613,2857712,55572902869,55.57,102.0,53621.0,19446,16842,18801,21507,17278,19458,22398,PG19390.HFSS_m84046_230504_205453_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_205453_s3.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2092.bam,SRR29483234,SRP305758,SAMN41021613,2857712,55572902869,55.57,102.0,53621.0,19446,16842,18801,21507,17278,19458,22398,PG19390.HFSS_m84046_230504_205453_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_205453_s3.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2092.bam,SRR29483234,SRP305758,SAMN41021613,2857712,55572902869,55.57,102.0,53621.0,19446,16842,18801,21507,17278,19458,22398,PG19390.HFSS_m84046_230504_205453_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_205453_s3.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2092.bam,SRR29483234,SRP305758,SAMN41021613,2857712,55572902869,55.57,102.0,53621.0,19446,16842,18801,21507,17278,19458,22398,PG19390.HFSS_m84046_230504_205453_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230508_200815_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2092.bam,SRR29483233,SRP305758,SAMN41021613,1675885,32758719626,32.76,82.0,53448.0,19547,16911,18907,21651,17357,19579,22543,PG19390.HFSS_m84046_230508_200815_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230508_200815_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2092.bam,SRR29483233,SRP305758,SAMN41021613,1675885,32758719626,32.76,82.0,53448.0,19547,16911,18907,21651,17357,19579,22543,PG19390.HFSS_m84046_230508_200815_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230508_200815_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2092.bam,SRR29483233,SRP305758,SAMN41021613,1675885,32758719626,32.76,82.0,53448.0,19547,16911,18907,21651,17357,19579,22543,PG19390.HFSS_m84046_230508_200815_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230508_200815_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2092.bam,SRR29483233,SRP305758,SAMN41021613,1675885,32758719626,32.76,82.0,53448.0,19547,16911,18907,21651,17357,19579,22543,PG19390.HFSS_m84046_230508_200815_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_212559_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2092.bam,SRR29483232,SRP305758,SAMN41021613,2816659,55002385545,55.0,150.0,54239.0,19527,16899,18884,21620,17341,19551,22514,PG19390.HFSS_m84046_230504_212559_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_212559_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2092.bam,SRR29483232,SRP305758,SAMN41021613,2816659,55002385545,55.0,150.0,54239.0,19527,16899,18884,21620,17341,19551,22514,PG19390.HFSS_m84046_230504_212559_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_212559_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2092.bam,SRR29483232,SRP305758,SAMN41021613,2816659,55002385545,55.0,150.0,54239.0,19527,16899,18884,21620,17341,19551,22514,PG19390.HFSS_m84046_230504_212559_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230504_212559_s4.hifi_reads.bc2092.bam,NA19390,s3://human-pangenomics/working/HPRC/NA19390/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2092.bam,SRR29483232,SRP305758,SAMN41021613,2816659,55002385545,55.0,150.0,54239.0,19527,16899,18884,21620,17341,19551,22514,PG19390.HFSS_m84046_230504_212559_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230531_221339_s3.hifi_reads.default.bam,HG00642,s3://human-pangenomics/working/HPRC/HG00642/raw_data/PacBio_HiFi/m84046_230531_221339_s3.hifi_reads.default.bam,SRR29483231,SRP305758,SAMN26267378,2804349,52609914284,52.61,111.0,53665.0,18760,15656,17984,21135,16264,18927,22328,HG00642.HFSS_m84046_230531_221339_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230719_001055_s4.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2087.bam,SRR29483208,SRP305758,SAMN41021659,3001821,66535915752,66.54,86.0,60184.0,22165,18831,21277,24693,19451,22207,26022,PG00272.HFSS_m84046_230719_001055_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230719_001055_s4.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2087.bam,SRR29483208,SRP305758,SAMN41021659,3001821,66535915752,66.54,86.0,60184.0,22165,18831,21277,24693,19451,22207,26022,PG00272.HFSS_m84046_230719_001055_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230719_001055_s4.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2087.bam,SRR29483208,SRP305758,SAMN41021659,3001821,66535915752,66.54,86.0,60184.0,22165,18831,21277,24693,19451,22207,26022,PG00272.HFSS_m84046_230719_001055_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230719_001055_s4.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2087.bam,SRR29483208,SRP305758,SAMN41021659,3001821,66535915752,66.54,86.0,60184.0,22165,18831,21277,24693,19451,22207,26022,PG00272.HFSS_m84046_230719_001055_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230716_051716_s3.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2087.bam,SRR29483207,SRP305758,SAMN41021659,2516610,55893022230,55.89,70.0,62245.0,22209,18841,21311,24765,19469,22259,26112,PG00272.HFSS_m84046_230716_051716_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230716_051716_s3.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2087.bam,SRR29483207,SRP305758,SAMN41021659,2516610,55893022230,55.89,70.0,62245.0,22209,18841,21311,24765,19469,22259,26112,PG00272.HFSS_m84046_230716_051716_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230716_051716_s3.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2087.bam,SRR29483207,SRP305758,SAMN41021659,2516610,55893022230,55.89,70.0,62245.0,22209,18841,21311,24765,19469,22259,26112,PG00272.HFSS_m84046_230716_051716_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230716_051716_s3.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2087.bam,SRR29483207,SRP305758,SAMN41021659,2516610,55893022230,55.89,70.0,62245.0,22209,18841,21311,24765,19469,22259,26112,PG00272.HFSS_m84046_230716_051716_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230716_054822_s4.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2087.bam,SRR29483227,SRP305758,SAMN41021659,2665556,59280573492,59.28,146.0,71087.0,22239,18854,21337,24814,19487,22300,26169,PG00272.HFSS_m84046_230716_054822_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230716_054822_s4.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2087.bam,SRR29483227,SRP305758,SAMN41021659,2665556,59280573492,59.28,146.0,71087.0,22239,18854,21337,24814,19487,22300,26169,PG00272.HFSS_m84046_230716_054822_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230716_054822_s4.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2087.bam,SRR29483227,SRP305758,SAMN41021659,2665556,59280573492,59.28,146.0,71087.0,22239,18854,21337,24814,19487,22300,26169,PG00272.HFSS_m84046_230716_054822_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230716_054822_s4.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2087.bam,SRR29483227,SRP305758,SAMN41021659,2665556,59280573492,59.28,146.0,71087.0,22239,18854,21337,24814,19487,22300,26169,PG00272.HFSS_m84046_230716_054822_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230718_223822_s1.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2087.bam,SRR29483226,SRP305758,SAMN41021659,1299274,28648842428,28.65,201.0,54405.0,22049,18745,21161,24545,19353,22079,25872,PG00272.HFSS_m84046_230718_223822_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230718_223822_s1.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2087.bam,SRR29483226,SRP305758,SAMN41021659,1299274,28648842428,28.65,201.0,54405.0,22049,18745,21161,24545,19353,22079,25872,PG00272.HFSS_m84046_230718_223822_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230718_223822_s1.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2087.bam,SRR29483226,SRP305758,SAMN41021659,1299274,28648842428,28.65,201.0,54405.0,22049,18745,21161,24545,19353,22079,25872,PG00272.HFSS_m84046_230718_223822_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230718_223822_s1.hifi_reads.bc2087.bam,HG00272,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2087.bam,SRR29483226,SRP305758,SAMN41021659,1299274,28648842428,28.65,201.0,54405.0,22049,18745,21161,24545,19353,22079,25872,PG00272.HFSS_m84046_230718_223822_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 27kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
